word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
trabalhista,3.0,37.0,2697.0,176856.0,11.12347,2.0921,5.3169,0.18808,40.0,179553.0,2.22775,Haddad_Fernando
trabalho,6.0,407.0,2697.0,176856.0,22.24694,23.01307,0.96671,1.03444,413.0,179553.0,23.00156,Haddad_Fernando
trabalhou,1.0,5.0,2697.0,176856.0,3.70782,0.28272,13.11502,0.07625,6.0,179553.0,0.33416,Haddad_Fernando
tradicional,2.0,9.0,2697.0,176856.0,7.41565,0.50889,14.57224,0.06862,11.0,179553.0,0.61263,Haddad_Fernando
tramitação,1.0,7.0,2697.0,176856.0,3.70782,0.3958,9.36787,0.10675,8.0,179553.0,0.44555,Haddad_Fernando
transexuais,1.0,2.0,2697.0,176856.0,3.70782,0.11309,32.78754,0.0305,3.0,179553.0,0.16708,Haddad_Fernando
transformar,1.0,43.0,2697.0,176856.0,3.70782,2.43136,1.525,0.65574,44.0,179553.0,2.45053,Haddad_Fernando
transformou,2.0,12.0,2697.0,176856.0,7.41565,0.67852,10.92918,0.0915,14.0,179553.0,0.77971,Haddad_Fernando
transparência,1.0,35.0,2697.0,176856.0,3.70782,1.97901,1.87357,0.53374,36.0,179553.0,2.00498,Haddad_Fernando
transporte,1.0,39.0,2697.0,176856.0,3.70782,2.20518,1.68141,0.59474,40.0,179553.0,2.22775,Haddad_Fernando
transposição,1.0,8.0,2697.0,176856.0,3.70782,0.45235,8.19689,0.122,9.0,179553.0,0.50124,Haddad_Fernando
travestis,1.0,1.0,2697.0,176856.0,3.70782,0.05654,65.57508,0.01525,2.0,179553.0,0.11139,Haddad_Fernando
traz,1.0,20.0,2697.0,176856.0,3.70782,1.13086,3.27875,0.30499,21.0,179553.0,1.16957,Haddad_Fernando
tribunal,4.0,39.0,2697.0,176856.0,14.83129,2.20518,6.72565,0.14868,43.0,179553.0,2.39484,Haddad_Fernando
