word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
bonita,1.0,3.0,18773.0,160780.0,0.53268,0.18659,2.85481,0.35029,4.0,179553.0,0.22278,geraldoalckmin
bonitas,1.0,2.0,18773.0,160780.0,0.53268,0.12439,4.28221,0.23352,3.0,179553.0,0.16708,geraldoalckmin
bonito,1.0,8.0,18773.0,160780.0,0.53268,0.49757,1.07055,0.9341,9.0,179553.0,0.50124,geraldoalckmin
bons,26.0,23.0,18773.0,160780.0,13.84968,1.43053,9.68153,0.10329,49.0,179553.0,2.729,geraldoalckmin
botar,1.0,4.0,18773.0,160780.0,0.53268,0.24879,2.14111,0.46705,5.0,179553.0,0.27847,geraldoalckmin
branco,6.0,20.0,18773.0,160780.0,3.19608,1.24394,2.56933,0.38921,26.0,179553.0,1.44804,geraldoalckmin
brasil,266.0,1621.0,18773.0,160780.0,141.69286,100.821,1.40539,0.71155,1887.0,179553.0,105.09432,geraldoalckmin
brasileira,15.0,218.0,18773.0,160780.0,7.9902,13.5589,0.5893,1.69694,233.0,179553.0,12.97667,geraldoalckmin
brasileiras,6.0,34.0,18773.0,160780.0,3.19608,2.11469,1.51137,0.66165,40.0,179553.0,2.22775,geraldoalckmin
brasileiro,31.0,286.0,18773.0,160780.0,16.51308,17.78828,0.92831,1.07722,317.0,179553.0,17.65495,geraldoalckmin
brasileiros,31.0,290.0,18773.0,160780.0,16.51308,18.03707,0.91551,1.09229,321.0,179553.0,17.87773,geraldoalckmin
brasília,4.0,97.0,18773.0,160780.0,2.13072,6.03309,0.35317,2.83148,101.0,179553.0,5.62508,geraldoalckmin
breve,5.0,43.0,18773.0,160780.0,2.6634,2.67446,0.99586,1.00415,48.0,179553.0,2.67331,geraldoalckmin
brics,1.0,2.0,18773.0,160780.0,0.53268,0.12439,4.28221,0.23352,3.0,179553.0,0.16708,geraldoalckmin
briga,1.0,9.0,18773.0,160780.0,0.53268,0.55977,0.9516,1.05086,10.0,179553.0,0.55694,geraldoalckmin
brincar,1.0,1.0,18773.0,160780.0,0.53268,0.0622,8.56443,0.11676,2.0,179553.0,0.11139,geraldoalckmin
bruna,1.0,4.0,18773.0,160780.0,0.53268,0.24879,2.14111,0.46705,5.0,179553.0,0.27847,geraldoalckmin
bruno,1.0,5.0,18773.0,160780.0,0.53268,0.31098,1.71289,0.58381,6.0,179553.0,0.33416,geraldoalckmin
burocracia,5.0,40.0,18773.0,160780.0,2.6634,2.48787,1.07055,0.9341,45.0,179553.0,2.50622,geraldoalckmin
busca,2.0,42.0,18773.0,160780.0,1.06536,2.61227,0.40783,2.452,44.0,179553.0,2.45053,geraldoalckmin
buscam,1.0,11.0,18773.0,160780.0,0.53268,0.68416,0.77858,1.28438,12.0,179553.0,0.66833,geraldoalckmin
buscando,1.0,6.0,18773.0,160780.0,0.53268,0.37318,1.4274,0.70057,7.0,179553.0,0.38986,geraldoalckmin
buscar,1.0,8.0,18773.0,160780.0,0.53268,0.49757,1.07055,0.9341,9.0,179553.0,0.50124,geraldoalckmin
bárbaro,1.0,2.0,18773.0,160780.0,0.53268,0.12439,4.28221,0.23352,3.0,179553.0,0.16708,geraldoalckmin
básicas,1.0,1.0,18773.0,160780.0,0.53268,0.0622,8.56443,0.11676,2.0,179553.0,0.11139,geraldoalckmin
básico,8.0,14.0,18773.0,160780.0,4.26144,0.87076,4.89396,0.20433,22.0,179553.0,1.22526,geraldoalckmin
bônus,2.0,1.0,18773.0,160780.0,1.06536,0.0622,17.12886,0.05838,3.0,179553.0,0.16708,geraldoalckmin
cabe,1.0,30.0,18773.0,160780.0,0.53268,1.8659,0.28548,3.50286,31.0,179553.0,1.72651,geraldoalckmin
cabelos,2.0,2.0,18773.0,160780.0,1.06536,0.12439,8.56443,0.11676,4.0,179553.0,0.22278,geraldoalckmin
cabeça,1.0,61.0,18773.0,160780.0,0.53268,3.794,0.1404,7.12248,62.0,179553.0,3.45302,geraldoalckmin
cada,13.0,181.0,18773.0,160780.0,6.92484,11.25762,0.61512,1.62569,194.0,179553.0,10.80461,geraldoalckmin
cadastre-se,1.0,2.0,18773.0,160780.0,0.53268,0.12439,4.28221,0.23352,3.0,179553.0,0.16708,geraldoalckmin
cadeiras,2.0,4.0,18773.0,160780.0,1.06536,0.24879,4.28221,0.23352,6.0,179553.0,0.33416,geraldoalckmin
caetano,1.0,12.0,18773.0,160780.0,0.53268,0.74636,0.7137,1.40114,13.0,179553.0,0.72402,geraldoalckmin
cafezinho,3.0,3.0,18773.0,160780.0,1.59804,0.18659,8.56443,0.11676,6.0,179553.0,0.33416,geraldoalckmin
