word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
professor,1.0,37.0,420.0,179133.0,23.80952,2.0655,11.52722,0.08675,38.0,179553.0,2.11637,collor
programa,1.0,285.0,420.0,179133.0,23.80952,15.90997,1.49652,0.66822,286.0,179553.0,15.92844,collor
projeto,1.0,287.0,420.0,179133.0,23.80952,16.02162,1.48609,0.67291,288.0,179553.0,16.03983,collor
protocolo,1.0,2.0,420.0,179133.0,23.80952,0.11165,213.25357,0.00469,3.0,179553.0,0.16708,collor
pré-candidatura,1.0,55.0,420.0,179133.0,23.80952,3.07034,7.75468,0.12895,56.0,179553.0,3.11886,collor
pública,1.0,306.0,420.0,179133.0,23.80952,17.08228,1.39381,0.71746,307.0,179553.0,17.09802,collor
públicos,1.0,116.0,420.0,179133.0,23.80952,6.47564,3.67679,0.27198,117.0,179553.0,6.51618,collor
quarta-feira,1.0,36.0,420.0,179133.0,23.80952,2.00968,11.84742,0.08441,37.0,179553.0,2.06067,collor
questão,1.0,73.0,420.0,179133.0,23.80952,4.07518,5.84256,0.17116,74.0,179553.0,4.12135,collor
reafirmou,1.0,6.0,420.0,179133.0,23.80952,0.33495,71.08452,0.01407,7.0,179553.0,0.38986,collor
realizada,1.0,19.0,420.0,179133.0,23.80952,1.06066,22.44774,0.04455,20.0,179553.0,1.11388,collor
realizou,1.0,11.0,420.0,179133.0,23.80952,0.61407,38.77338,0.02579,12.0,179553.0,0.66833,collor
recebe,2.0,61.0,420.0,179133.0,47.61905,3.40529,13.98384,0.07151,63.0,179553.0,3.50871,collor
recebendo,1.0,14.0,420.0,179133.0,23.80952,0.78154,30.4648,0.03282,15.0,179553.0,0.83541,collor
recebida,1.0,6.0,420.0,179133.0,23.80952,0.33495,71.08452,0.01407,7.0,179553.0,0.38986,collor
recebido,1.0,20.0,420.0,179133.0,23.80952,1.11649,21.32536,0.04689,21.0,179553.0,1.16957,collor
redução,1.0,53.0,420.0,179133.0,23.80952,2.9587,8.0473,0.12427,54.0,179553.0,3.00747,collor
referência,1.0,29.0,420.0,179133.0,23.80952,1.61891,14.70714,0.06799,30.0,179553.0,1.67082,collor
