word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
chegando,6.0,23.0,7460.0,172093.0,8.0429,1.33649,6.01794,0.16617,29.0,179553.0,1.61512,jairbolsonaro
chegar,4.0,75.0,7460.0,172093.0,5.36193,4.35811,1.23033,0.81279,79.0,179553.0,4.39982,jairbolsonaro
chegaram,1.0,6.0,7460.0,172093.0,1.34048,0.34865,3.84479,0.26009,7.0,179553.0,0.38986,jairbolsonaro
chegará,1.0,2.0,7460.0,172093.0,1.34048,0.11622,11.53438,0.0867,3.0,179553.0,0.16708,jairbolsonaro
chegarão,2.0,1.0,7460.0,172093.0,2.68097,0.05811,46.13753,0.02167,3.0,179553.0,0.16708,jairbolsonaro
cheio,1.0,16.0,7460.0,172093.0,1.34048,0.92973,1.4418,0.69358,17.0,179553.0,0.9468,jairbolsonaro
chico,1.0,18.0,7460.0,172093.0,1.34048,1.04595,1.2816,0.78028,19.0,179553.0,1.05818,jairbolsonaro
chile,1.0,12.0,7460.0,172093.0,1.34048,0.6973,1.9224,0.52018,13.0,179553.0,0.72402,jairbolsonaro
china,5.0,9.0,7460.0,172093.0,6.70241,0.52297,12.81598,0.07803,14.0,179553.0,0.77971,jairbolsonaro
chinesa,1.0,1.0,7460.0,172093.0,1.34048,0.05811,23.06877,0.04335,2.0,179553.0,0.11139,jairbolsonaro
chinês,1.0,2.0,7460.0,172093.0,1.34048,0.11622,11.53438,0.0867,3.0,179553.0,0.16708,jairbolsonaro
chorar,1.0,5.0,7460.0,172093.0,1.34048,0.29054,4.61375,0.21674,6.0,179553.0,0.33416,jairbolsonaro
christian,1.0,4.0,7460.0,172093.0,1.34048,0.23243,5.76719,0.17339,5.0,179553.0,0.27847,jairbolsonaro
chávez,2.0,2.0,7460.0,172093.0,2.68097,0.11622,23.06877,0.04335,4.0,179553.0,0.22278,jairbolsonaro
cidade,3.0,139.0,7460.0,172093.0,4.02145,8.07703,0.49789,2.00849,142.0,179553.0,7.90853,jairbolsonaro
cidadã,1.0,15.0,7460.0,172093.0,1.34048,0.87162,1.53792,0.65023,16.0,179553.0,0.8911,jairbolsonaro
cidadão,7.0,125.0,7460.0,172093.0,9.38338,7.26351,1.29185,0.77408,132.0,179553.0,7.35159,jairbolsonaro
cidadãos,7.0,44.0,7460.0,172093.0,9.38338,2.55676,3.67003,0.27248,51.0,179553.0,2.84039,jairbolsonaro
cientistas,1.0,4.0,7460.0,172093.0,1.34048,0.23243,5.76719,0.17339,5.0,179553.0,0.27847,jairbolsonaro
cima,4.0,23.0,7460.0,172093.0,5.36193,1.33649,4.01196,0.24925,27.0,179553.0,1.50373,jairbolsonaro
citado,2.0,6.0,7460.0,172093.0,2.68097,0.34865,7.68959,0.13005,8.0,179553.0,0.44555,jairbolsonaro
civil,1.0,26.0,7460.0,172093.0,1.34048,1.51081,0.88726,1.12707,27.0,179553.0,1.50373,jairbolsonaro
civis,1.0,8.0,7460.0,172093.0,1.34048,0.46486,2.8836,0.34679,9.0,179553.0,0.50124,jairbolsonaro
ciência,3.0,16.0,7460.0,172093.0,4.02145,0.92973,4.32539,0.23119,19.0,179553.0,1.05818,jairbolsonaro
claro,3.0,35.0,7460.0,172093.0,4.02145,2.03378,1.97732,0.50573,38.0,179553.0,2.11637,jairbolsonaro
classes,1.0,2.0,7460.0,172093.0,1.34048,0.11622,11.53438,0.0867,3.0,179553.0,0.16708,jairbolsonaro
claudia,1.0,4.0,7460.0,172093.0,1.34048,0.23243,5.76719,0.17339,5.0,179553.0,0.27847,jairbolsonaro
clima,1.0,11.0,7460.0,172093.0,1.34048,0.63919,2.09716,0.47684,12.0,179553.0,0.66833,jairbolsonaro
coincidência,1.0,5.0,7460.0,172093.0,1.34048,0.29054,4.61375,0.21674,6.0,179553.0,0.33416,jairbolsonaro
coletiva,1.0,29.0,7460.0,172093.0,1.34048,1.68514,0.79547,1.25711,30.0,179553.0,1.67082,jairbolsonaro
coleção,1.0,1.0,7460.0,172093.0,1.34048,0.05811,23.06877,0.04335,2.0,179553.0,0.11139,jairbolsonaro
collor,1.0,7.0,7460.0,172093.0,1.34048,0.40676,3.29554,0.30344,8.0,179553.0,0.44555,jairbolsonaro
coloca,3.0,23.0,7460.0,172093.0,4.02145,1.33649,3.00897,0.33234,26.0,179553.0,1.44804,jairbolsonaro
colocado,1.0,12.0,7460.0,172093.0,1.34048,0.6973,1.9224,0.52018,13.0,179553.0,0.72402,jairbolsonaro
colocam,2.0,6.0,7460.0,172093.0,2.68097,0.34865,7.68959,0.13005,8.0,179553.0,0.44555,jairbolsonaro
colocando,1.0,11.0,7460.0,172093.0,1.34048,0.63919,2.09716,0.47684,12.0,179553.0,0.66833,jairbolsonaro
colocaram,1.0,11.0,7460.0,172093.0,1.34048,0.63919,2.09716,0.47684,12.0,179553.0,0.66833,jairbolsonaro
colocarem,1.0,2.0,7460.0,172093.0,1.34048,0.11622,11.53438,0.0867,3.0,179553.0,0.16708,jairbolsonaro
coloco,1.0,4.0,7460.0,172093.0,1.34048,0.23243,5.76719,0.17339,5.0,179553.0,0.27847,jairbolsonaro
colocou,1.0,13.0,7460.0,172093.0,1.34048,0.75541,1.77452,0.56353,14.0,179553.0,0.77971,jairbolsonaro
coloquei,2.0,5.0,7460.0,172093.0,2.68097,0.29054,9.22751,0.10837,7.0,179553.0,0.38986,jairbolsonaro
colômbia,1.0,4.0,7460.0,172093.0,1.34048,0.23243,5.76719,0.17339,5.0,179553.0,0.27847,jairbolsonaro
colônia,1.0,5.0,7460.0,172093.0,1.34048,0.29054,4.61375,0.21674,6.0,179553.0,0.33416,jairbolsonaro
comanda,1.0,3.0,7460.0,172093.0,1.34048,0.17432,7.68959,0.13005,4.0,179553.0,0.22278,jairbolsonaro
comandante,2.0,9.0,7460.0,172093.0,2.68097,0.52297,5.12639,0.19507,11.0,179553.0,0.61263,jairbolsonaro
comando,1.0,17.0,7460.0,172093.0,1.34048,0.98784,1.35699,0.73693,18.0,179553.0,1.00249,jairbolsonaro
combate,3.0,145.0,7460.0,172093.0,4.02145,8.42568,0.47728,2.09518,148.0,179553.0,8.24269,jairbolsonaro
combatem,1.0,1.0,7460.0,172093.0,1.34048,0.05811,23.06877,0.04335,2.0,179553.0,0.11139,jairbolsonaro
combater,5.0,71.0,7460.0,172093.0,6.70241,4.12568,1.62456,0.61555,76.0,179553.0,4.23273,jairbolsonaro
combatidas,1.0,1.0,7460.0,172093.0,1.34048,0.05811,23.06877,0.04335,2.0,179553.0,0.11139,jairbolsonaro
combustíveis,1.0,10.0,7460.0,172093.0,1.34048,0.58108,2.30688,0.43349,11.0,179553.0,0.61263,jairbolsonaro
comemoram,1.0,1.0,7460.0,172093.0,1.34048,0.05811,23.06877,0.04335,2.0,179553.0,0.11139,jairbolsonaro
comemoração,1.0,16.0,7460.0,172093.0,1.34048,0.92973,1.4418,0.69358,17.0,179553.0,0.9468,jairbolsonaro
comentam,1.0,1.0,7460.0,172093.0,1.34048,0.05811,23.06877,0.04335,2.0,179553.0,0.11139,jairbolsonaro
comentar,1.0,4.0,7460.0,172093.0,1.34048,0.23243,5.76719,0.17339,5.0,179553.0,0.27847,jairbolsonaro
comente,4.0,2.0,7460.0,172093.0,5.36193,0.11622,46.13753,0.02167,6.0,179553.0,0.33416,jairbolsonaro
comentário,2.0,17.0,7460.0,172093.0,2.68097,0.98784,2.71397,0.36846,19.0,179553.0,1.05818,jairbolsonaro
comentários,1.0,14.0,7460.0,172093.0,1.34048,0.81351,1.64777,0.60688,15.0,179553.0,0.83541,jairbolsonaro
começaremos,1.0,1.0,7460.0,172093.0,1.34048,0.05811,23.06877,0.04335,2.0,179553.0,0.11139,jairbolsonaro
começava,1.0,2.0,7460.0,172093.0,1.34048,0.11622,11.53438,0.0867,3.0,179553.0,0.16708,jairbolsonaro
começou,2.0,63.0,7460.0,172093.0,2.68097,3.66081,0.73234,1.36548,65.0,179553.0,3.6201,jairbolsonaro
comigo,1.0,37.0,7460.0,172093.0,1.34048,2.15,0.62348,1.6039,38.0,179553.0,2.11637,jairbolsonaro
