word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
falo,1.0,16.0,4047.0,175506.0,2.47097,0.91165,2.71043,0.36894,17.0,179553.0,0.9468,silva_marina
falsa,1.0,12.0,4047.0,175506.0,2.47097,0.68374,3.61391,0.27671,13.0,179553.0,0.72402,silva_marina
falta,2.0,85.0,4047.0,175506.0,4.94193,4.84314,1.0204,0.98001,87.0,179553.0,4.84537,silva_marina
família,3.0,119.0,4047.0,175506.0,7.4129,6.78039,1.09328,0.91468,122.0,179553.0,6.79465,silva_marina
famílias,1.0,84.0,4047.0,175506.0,2.47097,4.78616,0.51627,1.93696,85.0,179553.0,4.73398,silva_marina
fanatismo,1.0,2.0,4047.0,175506.0,2.47097,0.11396,21.68347,0.04612,3.0,179553.0,0.16708,silva_marina
fartas,1.0,1.0,4047.0,175506.0,2.47097,0.05698,43.36694,0.02306,2.0,179553.0,0.11139,silva_marina
fato,3.0,43.0,4047.0,175506.0,7.4129,2.45006,3.0256,0.33051,46.0,179553.0,2.56192,silva_marina
favela,1.0,10.0,4047.0,175506.0,2.47097,0.56978,4.33669,0.23059,11.0,179553.0,0.61263,silva_marina
favor,4.0,133.0,4047.0,175506.0,9.88386,7.57809,1.30427,0.76671,137.0,179553.0,7.63006,silva_marina
favorecer,1.0,9.0,4047.0,175506.0,2.47097,0.5128,4.81855,0.20753,10.0,179553.0,0.55694,silva_marina
favorável,1.0,20.0,4047.0,175506.0,2.47097,1.13956,2.16835,0.46118,21.0,179553.0,1.16957,silva_marina
faz,4.0,170.0,4047.0,175506.0,9.88386,9.68628,1.0204,0.98001,174.0,179553.0,9.69073,silva_marina
fazem,4.0,70.0,4047.0,175506.0,9.88386,3.98847,2.47811,0.40353,74.0,179553.0,4.12135,silva_marina
fazemos,1.0,18.0,4047.0,175506.0,2.47097,1.02561,2.40927,0.41506,19.0,179553.0,1.05818,silva_marina
fazendo,3.0,123.0,4047.0,175506.0,7.4129,7.00831,1.05773,0.94542,126.0,179553.0,7.01743,silva_marina
fazer,9.0,508.0,4047.0,175506.0,22.2387,28.94488,0.76831,1.30155,517.0,179553.0,28.79373,silva_marina
fazerem,1.0,2.0,4047.0,175506.0,2.47097,0.11396,21.68347,0.04612,3.0,179553.0,0.16708,silva_marina
façam,1.0,15.0,4047.0,175506.0,2.47097,0.85467,2.89113,0.34589,16.0,179553.0,0.8911,silva_marina
federal,2.0,296.0,4047.0,175506.0,4.94193,16.86552,0.29302,3.41274,298.0,179553.0,16.59677,silva_marina
feitas,1.0,16.0,4047.0,175506.0,2.47097,0.91165,2.71043,0.36894,17.0,179553.0,0.9468,silva_marina
felicidade,1.0,6.0,4047.0,175506.0,2.47097,0.34187,7.22782,0.13835,7.0,179553.0,0.38986,silva_marina
feliz,5.0,83.0,4047.0,175506.0,12.35483,4.72918,2.61247,0.38278,88.0,179553.0,4.90106,silva_marina
felizes,1.0,7.0,4047.0,175506.0,2.47097,0.39885,6.19528,0.16141,8.0,179553.0,0.44555,silva_marina
fernando,3.0,28.0,4047.0,175506.0,7.4129,1.59539,4.64646,0.21522,31.0,179553.0,1.72651,silva_marina
fica,1.0,37.0,4047.0,175506.0,2.47097,2.10819,1.17208,0.85318,38.0,179553.0,2.11637,silva_marina
ficam,1.0,18.0,4047.0,175506.0,2.47097,1.02561,2.40927,0.41506,19.0,179553.0,1.05818,silva_marina
ficar,5.0,76.0,4047.0,175506.0,12.35483,4.33034,2.85309,0.3505,81.0,179553.0,4.5112,silva_marina
ficaram,1.0,14.0,4047.0,175506.0,2.47097,0.79769,3.09764,0.32283,15.0,179553.0,0.83541,silva_marina
ficha,6.0,28.0,4047.0,175506.0,14.8258,1.59539,9.29292,0.10761,34.0,179553.0,1.89359,silva_marina
ficou,1.0,49.0,4047.0,175506.0,2.47097,2.79193,0.88504,1.12989,50.0,179553.0,2.78469,silva_marina
filho,2.0,69.0,4047.0,175506.0,4.94193,3.93149,1.25701,0.79554,71.0,179553.0,3.95426,silva_marina
filiada,1.0,3.0,4047.0,175506.0,2.47097,0.17093,14.45565,0.06918,4.0,179553.0,0.22278,silva_marina
filiação,4.0,20.0,4047.0,175506.0,9.88386,1.13956,8.67339,0.1153,24.0,179553.0,1.33665,silva_marina
filiou,1.0,5.0,4047.0,175506.0,2.47097,0.28489,8.67339,0.1153,6.0,179553.0,0.33416,silva_marina
filme,1.0,12.0,4047.0,175506.0,2.47097,0.68374,3.61391,0.27671,13.0,179553.0,0.72402,silva_marina
fim,11.0,234.0,4047.0,175506.0,27.18063,13.33288,2.03862,0.49053,245.0,179553.0,13.645,silva_marina
final,2.0,59.0,4047.0,175506.0,4.94193,3.36171,1.47007,0.68024,61.0,179553.0,3.39733,silva_marina
financiar,1.0,24.0,4047.0,175506.0,2.47097,1.36747,1.80696,0.55342,25.0,179553.0,1.39235,silva_marina
fins,4.0,6.0,4047.0,175506.0,9.88386,0.34187,28.91129,0.03459,10.0,179553.0,0.55694,silva_marina
firmei,1.0,1.0,4047.0,175506.0,2.47097,0.05698,43.36694,0.02306,2.0,179553.0,0.11139,silva_marina
firmes,1.0,9.0,4047.0,175506.0,2.47097,0.5128,4.81855,0.20753,10.0,179553.0,0.55694,silva_marina
firmeza,1.0,3.0,4047.0,175506.0,2.47097,0.17093,14.45565,0.06918,4.0,179553.0,0.22278,silva_marina
