__ratio_all,__ratio_candidate,__ratio_others,__sum_all,__sum_candidate,__sum_others,__total_all,__total_candidate,__total_others,file,more_likely_candidate,more_likely_others,twitter_handle,word
0.16252,7e-05,1e-05,2.0,1.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,conciliar
0.16252,7e-05,1e-05,2.0,1.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,conciliação
0.65009,7e-05,5.9999999999999995e-05,8.0,1.0,7.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.00405,0.9959600000000001,geraldoalckmin,conclusão
0.16252,7e-05,1e-05,2.0,1.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,concluímos
0.32505,7e-05,2.9999999999999997e-05,4.0,1.0,3.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,2.34279,0.42683999999999994,geraldoalckmin,concordamos
0.5688300000000001,0.0002,4e-05,7.0,3.0,4.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,5.27128,0.18971,geraldoalckmin,concurso
0.32505,7e-05,2.9999999999999997e-05,4.0,1.0,3.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,2.34279,0.42683999999999994,geraldoalckmin,condenações
0.8938799999999999,7e-05,9e-05,11.0,1.0,10.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.7028399999999999,1.4228,geraldoalckmin,condição
4.38814,0.00078,0.00039,54.0,12.0,42.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,2.00811,0.49798000000000003,geraldoalckmin,condições
0.24379,7e-05,2e-05,3.0,1.0,2.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,3.51419,0.28456,geraldoalckmin,condomínio
0.24379,7e-05,2e-05,3.0,1.0,2.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,3.51419,0.28456,geraldoalckmin,conduzir
0.5688300000000001,7e-05,5.9999999999999995e-05,7.0,1.0,6.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.1714,0.8536799999999999,geraldoalckmin,conexão
0.5688300000000001,0.0002,4e-05,7.0,3.0,4.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,5.27128,0.18971,geraldoalckmin,confederação
0.73136,7e-05,7e-05,9.0,1.0,8.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.87855,1.13824,geraldoalckmin,confere
0.8938799999999999,0.00026000000000000003,5.9999999999999995e-05,11.0,4.0,7.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,4.01622,0.24899000000000002,geraldoalckmin,conferir
5.1195,0.00085,0.00045999999999999996,63.0,13.0,50.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.82738,0.54723,geraldoalckmin,confiança
0.32505,0.00013000000000000002,2e-05,4.0,2.0,2.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,confio
3.4130000000000003,0.00078,0.00028,42.0,12.0,30.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,2.81135,0.3557,geraldoalckmin,confira
0.16252,7e-05,1e-05,2.0,1.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,confiram
0.32505,0.00013000000000000002,2e-05,4.0,2.0,2.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,conforto
0.24379,7e-05,2e-05,3.0,1.0,2.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,3.51419,0.28456,geraldoalckmin,confundir
0.16252,7e-05,1e-05,2.0,1.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,congonhas
11.21413,0.00026000000000000003,0.00124,138.0,4.0,134.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.2098,4.76639,geraldoalckmin,congresso
2.03155,0.00026000000000000003,0.00018999999999999998,25.0,4.0,21.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.33874,0.74697,geraldoalckmin,conhece
0.16252,7e-05,1e-05,2.0,1.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,conhecemos
2.92543,0.00033,0.00029,36.0,5.0,31.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.13361,0.8821399999999999,geraldoalckmin,conhecer
0.40631,0.00013000000000000002,2.9999999999999997e-05,5.0,2.0,3.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,4.68559,0.21341999999999997,geraldoalckmin,conheceu
0.81262,0.0002,5.9999999999999995e-05,10.0,3.0,7.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,3.0121599999999997,0.33199,geraldoalckmin,conheci
1.8690200000000001,0.00026000000000000003,0.00018,23.0,4.0,19.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.47966,0.67583,geraldoalckmin,conhecimento
1.38145,0.00013000000000000002,0.00014,17.0,2.0,15.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.9371200000000001,1.0671,geraldoalckmin,conheça
0.5688300000000001,0.0002,4e-05,7.0,3.0,4.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,5.27128,0.18971,geraldoalckmin,conheçam
1.0564,0.00039,5.9999999999999995e-05,13.0,6.0,7.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,6.02433,0.16599,geraldoalckmin,conjunto
0.8938799999999999,0.00026000000000000003,5.9999999999999995e-05,11.0,4.0,7.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,4.01622,0.24899000000000002,geraldoalckmin,conosco
1.95028,0.0005200000000000001,0.00015,24.0,8.0,16.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,3.51419,0.28456,geraldoalckmin,conquista
0.48757,7e-05,5e-05,6.0,1.0,5.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.4056799999999998,0.7114,geraldoalckmin,conquistamos
1.0564,7e-05,0.00011,13.0,1.0,12.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.5857,1.7073599999999998,geraldoalckmin,conquistar
0.24379,7e-05,2e-05,3.0,1.0,2.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,3.51419,0.28456,geraldoalckmin,conquistaram
1.62524,0.00033,0.00014,20.0,5.0,15.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,2.34279,0.42683999999999994,geraldoalckmin,conquistas
0.40631,0.00013000000000000002,2.9999999999999997e-05,5.0,2.0,3.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,4.68559,0.21341999999999997,geraldoalckmin,conquistou
0.16252,7e-05,1e-05,2.0,1.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,conrado
0.5688300000000001,7e-05,5.9999999999999995e-05,7.0,1.0,6.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.1714,0.8536799999999999,geraldoalckmin,consciente
0.16252,7e-05,1e-05,2.0,1.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,conscientizar
0.81262,0.00033,5e-05,10.0,5.0,5.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,conscientização
3.8193099999999998,0.00013000000000000002,0.00042,47.0,2.0,45.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.31237,3.20131,geraldoalckmin,consciência
1.46271,7e-05,0.00016,18.0,1.0,17.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.41343,2.41877,geraldoalckmin,consegue
1.2189299999999998,7e-05,0.00013000000000000002,15.0,1.0,14.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.50203,1.9919200000000001,geraldoalckmin,conseguem
0.32505,7e-05,2.9999999999999997e-05,4.0,1.0,3.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,2.34279,0.42683999999999994,geraldoalckmin,consegui
0.24379,0.00013000000000000002,1e-05,3.0,2.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,14.05676,0.07114,geraldoalckmin,conseguido
3.8193099999999998,0.00137,0.00023999999999999998,47.0,21.0,26.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,5.676769999999999,0.17615999999999998,geraldoalckmin,conseguimos
2.92543,0.00072,0.00022999999999999998,36.0,11.0,25.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,3.09249,0.32336,geraldoalckmin,conseguir
0.73136,7e-05,7e-05,9.0,1.0,8.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.87855,1.13824,geraldoalckmin,conseguiremos
1.30019,7e-05,0.00014,16.0,1.0,15.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.46856000000000003,2.1342,geraldoalckmin,conseguiu
1.54397,7e-05,0.00016999999999999999,19.0,1.0,18.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.39047,2.56105,geraldoalckmin,conselho
0.65009,7e-05,5.9999999999999995e-05,8.0,1.0,7.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.00405,0.9959600000000001,geraldoalckmin,consenso
0.32505,7e-05,2.9999999999999997e-05,4.0,1.0,3.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,2.34279,0.42683999999999994,geraldoalckmin,consequentemente
1.2189299999999998,7e-05,0.00013000000000000002,15.0,1.0,14.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.50203,1.9919200000000001,geraldoalckmin,consequências
0.24379,7e-05,2e-05,3.0,1.0,2.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,3.51419,0.28456,geraldoalckmin,considerada
0.16252,7e-05,1e-05,2.0,1.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,consideradas
0.8938799999999999,7e-05,9e-05,11.0,1.0,10.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.7028399999999999,1.4228,geraldoalckmin,considerado
0.24379,7e-05,2e-05,3.0,1.0,2.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,3.51419,0.28456,geraldoalckmin,consideram
0.65009,0.00013000000000000002,5.9999999999999995e-05,8.0,2.0,6.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,2.34279,0.42683999999999994,geraldoalckmin,considero
0.32505,7e-05,2.9999999999999997e-05,4.0,1.0,3.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,2.34279,0.42683999999999994,geraldoalckmin,consigo
1.2189299999999998,0.00045999999999999996,7e-05,15.0,7.0,8.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,6.149830000000001,0.16261,geraldoalckmin,constante
3.9818300000000004,0.00033,0.00041,49.0,5.0,44.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.7986800000000001,1.25207,geraldoalckmin,construir
0.5688300000000001,7e-05,5.9999999999999995e-05,7.0,1.0,6.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.1714,0.8536799999999999,geraldoalckmin,construiu
5.3632800000000005,0.00124,0.00044,66.0,19.0,47.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,2.8412599999999997,0.35196,geraldoalckmin,construção
0.32505,7e-05,2.9999999999999997e-05,4.0,1.0,3.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,2.34279,0.42683999999999994,geraldoalckmin,construí
0.32505,7e-05,2.9999999999999997e-05,4.0,1.0,3.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,2.34279,0.42683999999999994,geraldoalckmin,construídas
0.32505,7e-05,2.9999999999999997e-05,4.0,1.0,3.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,2.34279,0.42683999999999994,geraldoalckmin,construído
0.24379,0.00013000000000000002,1e-05,3.0,2.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,14.05676,0.07114,geraldoalckmin,construídos
0.65009,0.00026000000000000003,4e-05,8.0,4.0,4.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,construímos
0.16252,7e-05,1e-05,2.0,1.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,construírem
0.48757,7e-05,5e-05,6.0,1.0,5.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.4056799999999998,0.7114,geraldoalckmin,constrói
0.32505,7e-05,2.9999999999999997e-05,4.0,1.0,3.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,2.34279,0.42683999999999994,geraldoalckmin,consultar
0.24379,7e-05,2e-05,3.0,1.0,2.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,3.51419,0.28456,geraldoalckmin,consultoria
1.2189299999999998,0.00026000000000000003,0.0001,15.0,4.0,11.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,2.55577,0.39127,geraldoalckmin,consumidor
0.16252,7e-05,1e-05,2.0,1.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,consumidores
1.54397,0.0002,0.00015,19.0,3.0,16.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.31782,0.75883,geraldoalckmin,consumo
7.2323,0.00039,0.0007700000000000001,89.0,6.0,83.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.50808,1.9682099999999998,geraldoalckmin,conta
0.73136,0.00013000000000000002,5.9999999999999995e-05,9.0,2.0,7.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,2.00811,0.49798000000000003,geraldoalckmin,contam
2.7629,0.0002,0.00029,34.0,3.0,31.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.6801699999999999,1.47023,geraldoalckmin,contar
5.5258,0.0011099999999999999,0.00047000000000000004,68.0,17.0,51.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,2.34279,0.42683999999999994,geraldoalckmin,contas
0.32505,7e-05,2.9999999999999997e-05,4.0,1.0,3.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,2.34279,0.42683999999999994,geraldoalckmin,contato
0.65009,0.00013000000000000002,5.9999999999999995e-05,8.0,2.0,6.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,2.34279,0.42683999999999994,geraldoalckmin,conte
0.97514,0.00059,2.9999999999999997e-05,12.0,9.0,3.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,21.08514,0.04743,geraldoalckmin,contem
0.24379,0.00013000000000000002,1e-05,3.0,2.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,14.05676,0.07114,geraldoalckmin,contemporâneo
0.16252,7e-05,1e-05,2.0,1.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,contente
0.40631,0.00013000000000000002,2.9999999999999997e-05,5.0,2.0,3.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,4.68559,0.21341999999999997,geraldoalckmin,conter
1.46271,0.0002,0.00014,18.0,3.0,15.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.4056799999999998,0.7114,geraldoalckmin,conteúdo
0.16252,7e-05,1e-05,2.0,1.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,continentais
3.08795,0.00013000000000000002,0.00033,38.0,2.0,36.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.39047,2.56105,geraldoalckmin,continua
1.1376700000000002,0.00013000000000000002,0.00011,14.0,2.0,12.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.1714,0.8536799999999999,geraldoalckmin,continuam
0.40631,7e-05,4e-05,5.0,1.0,4.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.75709,0.56912,geraldoalckmin,continuamos
5.93211,7e-05,0.00067,73.0,1.0,72.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.09762,10.24418,geraldoalckmin,continuar
33.47988,0.0010400000000000001,0.0036799999999999997,412.0,16.0,396.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.28397,3.52144,geraldoalckmin,contra
0.5688300000000001,7e-05,5.9999999999999995e-05,7.0,1.0,6.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.1714,0.8536799999999999,geraldoalckmin,contratar
0.40631,0.00013000000000000002,2.9999999999999997e-05,5.0,2.0,3.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,4.68559,0.21341999999999997,geraldoalckmin,contratação
0.48757,0.00026000000000000003,2e-05,6.0,4.0,2.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,14.05676,0.07114,geraldoalckmin,contrato
0.65009,7e-05,5.9999999999999995e-05,8.0,1.0,7.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.00405,0.9959600000000001,geraldoalckmin,contratos
0.48757,7e-05,5e-05,6.0,1.0,5.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.4056799999999998,0.7114,geraldoalckmin,controlar
2.03155,0.00026000000000000003,0.00018999999999999998,25.0,4.0,21.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.33874,0.74697,geraldoalckmin,controle
3.1692099999999996,0.00013000000000000002,0.00033999999999999997,39.0,2.0,37.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.37990999999999997,2.63219,geraldoalckmin,contrário
0.8938799999999999,0.00039,5e-05,11.0,6.0,5.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,8.43406,0.11857000000000001,geraldoalckmin,convenção
0.40631,7e-05,4e-05,5.0,1.0,4.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.75709,0.56912,geraldoalckmin,convenções
2.7629,0.00045999999999999996,0.00025,34.0,7.0,27.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.82217,0.5488,geraldoalckmin,conversa
0.24379,7e-05,2e-05,3.0,1.0,2.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,3.51419,0.28456,geraldoalckmin,conversamos
1.38145,7e-05,0.00015,17.0,1.0,16.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.43927,2.27648,geraldoalckmin,conversando
2.7629,0.00033,0.00027,34.0,5.0,29.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.21179,0.8252299999999999,geraldoalckmin,conversar
0.16252,7e-05,1e-05,2.0,1.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,conversas
0.73136,0.00013000000000000002,5.9999999999999995e-05,9.0,2.0,7.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,2.00811,0.49798000000000003,geraldoalckmin,conversei
0.8938799999999999,7e-05,9e-05,11.0,1.0,10.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.7028399999999999,1.4228,geraldoalckmin,convicção
1.1376700000000002,0.0002,0.0001,14.0,3.0,11.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.91683,0.52169,geraldoalckmin,convite
0.32505,0.00013000000000000002,2e-05,4.0,2.0,2.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,convivência
0.73136,0.0005200000000000001,1e-05,9.0,8.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,56.22704,0.01779,geraldoalckmin,convênios
0.24379,0.00013000000000000002,1e-05,3.0,2.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,14.05676,0.07114,geraldoalckmin,convívio
0.32505,0.00013000000000000002,2e-05,4.0,2.0,2.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,cony
0.81262,7e-05,8e-05,10.0,1.0,9.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.78093,1.28052,geraldoalckmin,cooperação
5.93211,0.00045999999999999996,0.00061,73.0,7.0,66.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.74543,1.3415,geraldoalckmin,coragem
0.8938799999999999,0.00013000000000000002,8e-05,11.0,2.0,9.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.56186,0.64026,geraldoalckmin,corpo
0.16252,7e-05,1e-05,2.0,1.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,corporação
0.24379,7e-05,2e-05,3.0,1.0,2.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,3.51419,0.28456,geraldoalckmin,corredores
0.24379,0.00013000000000000002,1e-05,3.0,2.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,14.05676,0.07114,geraldoalckmin,corrente
0.32505,0.00013000000000000002,2e-05,4.0,2.0,2.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,correria
0.73136,0.0002,5.9999999999999995e-05,9.0,3.0,6.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,3.51419,0.28456,geraldoalckmin,correção
0.5688300000000001,0.00013000000000000002,5e-05,7.0,2.0,5.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,2.81135,0.3557,geraldoalckmin,corrida
0.73136,0.00026000000000000003,5e-05,9.0,4.0,5.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,5.6227,0.17785,geraldoalckmin,corrigir
17.63382,0.00026000000000000003,0.00198,217.0,4.0,213.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.13199,7.57643,geraldoalckmin,corrupção
0.65009,7e-05,5.9999999999999995e-05,8.0,1.0,7.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.00405,0.9959600000000001,geraldoalckmin,cortando
2.6816400000000002,0.00026000000000000003,0.00027,33.0,4.0,29.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.9694299999999999,1.0315299999999998,geraldoalckmin,cortar
0.97514,0.00013000000000000002,9e-05,12.0,2.0,10.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,1.4056799999999998,0.7114,geraldoalckmin,cortes
0.8938799999999999,7e-05,9e-05,11.0,1.0,10.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.7028399999999999,1.4228,geraldoalckmin,costa
0.97514,7e-05,0.0001,12.0,1.0,11.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,0.63894,1.56508,geraldoalckmin,costas
0.16252,7e-05,1e-05,2.0,1.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,costumam
0.24379,0.00013000000000000002,1e-05,3.0,2.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,14.05676,0.07114,geraldoalckmin,costumo
0.32505,0.00013000000000000002,2e-05,4.0,2.0,2.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,cotidiano
0.16252,7e-05,1e-05,2.0,1.0,1.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,7.02838,0.14228,geraldoalckmin,couro
0.65009,0.00039,2e-05,8.0,6.0,2.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,21.08514,0.04743,geraldoalckmin,covas
0.24379,7e-05,2e-05,3.0,1.0,2.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,3.51419,0.28456,geraldoalckmin,coxinha
0.32505,7e-05,2.9999999999999997e-05,4.0,1.0,3.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,2.34279,0.42683999999999994,geraldoalckmin,craque
1.38145,0.00045999999999999996,9e-05,17.0,7.0,10.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,4.9198699999999995,0.20326,geraldoalckmin,creche
0.73136,0.00045999999999999996,2e-05,9.0,7.0,2.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,24.59933,0.04065,geraldoalckmin,creches
0.24379,7e-05,2e-05,3.0,1.0,2.0,123059.0,15328.0,107731.0,../data/matrix-geral/geraldoalckmin-matrix.csv,3.51419,0.28456,geraldoalckmin,credores
