word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
planos,1.0,15.0,1758.0,177795.0,5.68828,0.84367,6.74232,0.14832,16.0,179553.0,0.8911,cirogomes
pleito,1.0,3.0,1758.0,177795.0,5.68828,0.16873,33.7116,0.02966,4.0,179553.0,0.22278,cirogomes
pode,2.0,348.0,1758.0,177795.0,11.37656,19.5731,0.58123,1.72048,350.0,179553.0,19.49285,cirogomes
podemos,2.0,251.0,1758.0,177795.0,11.37656,14.11738,0.80586,1.24092,253.0,179553.0,14.09055,cirogomes
poder,3.0,203.0,1758.0,177795.0,17.06485,11.41764,1.4946,0.66907,206.0,179553.0,11.47294,cirogomes
poderosas,1.0,1.0,1758.0,177795.0,5.68828,0.05624,101.13481,0.00989,2.0,179553.0,0.11139,cirogomes
policiais,1.0,45.0,1758.0,177795.0,5.68828,2.531,2.24744,0.44495,46.0,179553.0,2.56192,cirogomes
policial,1.0,28.0,1758.0,177795.0,5.68828,1.57485,3.61196,0.27686,29.0,179553.0,1.61512,cirogomes
politica,2.0,7.0,1758.0,177795.0,11.37656,0.39371,28.89566,0.03461,9.0,179553.0,0.50124,cirogomes
politico,1.0,2.0,1758.0,177795.0,5.68828,0.11249,50.56741,0.01978,3.0,179553.0,0.16708,cirogomes
política,4.0,465.0,1758.0,177795.0,22.75313,26.15372,0.86998,1.14946,469.0,179553.0,26.12042,cirogomes
ponta,1.0,10.0,1758.0,177795.0,5.68828,0.56245,10.11348,0.09888,11.0,179553.0,0.61263,cirogomes
população,1.0,288.0,1758.0,177795.0,5.68828,16.19843,0.35116,2.84768,289.0,179553.0,16.09553,cirogomes
porto,2.0,42.0,1758.0,177795.0,11.37656,2.36227,4.81594,0.20764,44.0,179553.0,2.45053,cirogomes
possa,1.0,43.0,1758.0,177795.0,5.68828,2.41852,2.35197,0.42518,44.0,179553.0,2.45053,cirogomes
posso,3.0,56.0,1758.0,177795.0,17.06485,3.14969,5.41794,0.18457,59.0,179553.0,3.28594,cirogomes
