word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
bancas,3.0,2.0,16680.0,162873.0,1.79856,0.1228,14.64685,0.06827,5.0,179553.0,0.27847,joaoamoedonovo
banco,13.0,55.0,16680.0,162873.0,7.79376,3.37686,2.30799,0.43328,68.0,179553.0,3.78718,joaoamoedonovo
bancos,7.0,18.0,16680.0,162873.0,4.19664,1.10516,3.79733,0.26334,25.0,179553.0,1.39235,joaoamoedonovo
bancário,3.0,1.0,16680.0,162873.0,1.79856,0.0614,29.29371,0.03414,4.0,179553.0,0.22278,joaoamoedonovo
bandeira,1.0,21.0,16680.0,162873.0,0.59952,1.28935,0.46498,2.15063,22.0,179553.0,1.22526,joaoamoedonovo
bandeiras,2.0,3.0,16680.0,162873.0,1.19904,0.18419,6.50971,0.15362,5.0,179553.0,0.27847,joaoamoedonovo
bandido,8.0,11.0,16680.0,162873.0,4.79616,0.67537,7.1015,0.14082,19.0,179553.0,1.05818,joaoamoedonovo
banqueiro,2.0,3.0,16680.0,162873.0,1.19904,0.18419,6.50971,0.15362,5.0,179553.0,0.27847,joaoamoedonovo
baratos,3.0,1.0,16680.0,162873.0,1.79856,0.0614,29.29371,0.03414,4.0,179553.0,0.22278,joaoamoedonovo
barreiras,2.0,5.0,16680.0,162873.0,1.19904,0.30699,3.90583,0.25603,7.0,179553.0,0.38986,joaoamoedonovo
base,3.0,56.0,16680.0,162873.0,1.79856,3.43826,0.5231,1.91167,59.0,179553.0,3.28594,joaoamoedonovo
baseadas,3.0,2.0,16680.0,162873.0,1.79856,0.1228,14.64685,0.06827,5.0,179553.0,0.27847,joaoamoedonovo
baseados,1.0,1.0,16680.0,162873.0,0.59952,0.0614,9.76457,0.10241,2.0,179553.0,0.11139,joaoamoedonovo
basta,4.0,22.0,16680.0,162873.0,2.39808,1.35075,1.77538,0.56326,26.0,179553.0,1.44804,joaoamoedonovo
bastasse,2.0,5.0,16680.0,162873.0,1.19904,0.30699,3.90583,0.25603,7.0,179553.0,0.38986,joaoamoedonovo
batalha,2.0,15.0,16680.0,162873.0,1.19904,0.92096,1.30194,0.76808,17.0,179553.0,0.9468,joaoamoedonovo
batalhadora,1.0,2.0,16680.0,162873.0,0.59952,0.1228,4.88228,0.20482,3.0,179553.0,0.16708,joaoamoedonovo
batemos,1.0,1.0,16680.0,162873.0,0.59952,0.0614,9.76457,0.10241,2.0,179553.0,0.11139,joaoamoedonovo
bater,1.0,9.0,16680.0,162873.0,0.59952,0.55258,1.08495,0.9217,10.0,179553.0,0.55694,joaoamoedonovo
bebidas,1.0,1.0,16680.0,162873.0,0.59952,0.0614,9.76457,0.10241,2.0,179553.0,0.11139,joaoamoedonovo
belo,2.0,27.0,16680.0,162873.0,1.19904,1.65773,0.7233,1.38255,29.0,179553.0,1.61512,joaoamoedonovo
belém,9.0,11.0,16680.0,162873.0,5.39568,0.67537,7.98919,0.12517,20.0,179553.0,1.11388,joaoamoedonovo
bem,11.0,178.0,16680.0,162873.0,6.59472,10.92876,0.60343,1.6572,189.0,179553.0,10.52614,joaoamoedonovo
bem-estar,2.0,12.0,16680.0,162873.0,1.19904,0.73677,1.62743,0.61447,14.0,179553.0,0.77971,joaoamoedonovo
bem-vindo,2.0,6.0,16680.0,162873.0,1.19904,0.36839,3.25486,0.30723,8.0,179553.0,0.44555,joaoamoedonovo
beneficia,2.0,10.0,16680.0,162873.0,1.19904,0.61398,1.95291,0.51206,12.0,179553.0,0.66833,joaoamoedonovo
beneficiam,2.0,2.0,16680.0,162873.0,1.19904,0.1228,9.76457,0.10241,4.0,179553.0,0.22278,joaoamoedonovo
beneficiando,1.0,3.0,16680.0,162873.0,0.59952,0.18419,3.25486,0.30723,4.0,179553.0,0.22278,joaoamoedonovo
beneficiar,1.0,27.0,16680.0,162873.0,0.59952,1.65773,0.36165,2.7651,28.0,179553.0,1.55943,joaoamoedonovo
beneficiará,1.0,2.0,16680.0,162873.0,0.59952,0.1228,4.88228,0.20482,3.0,179553.0,0.16708,joaoamoedonovo
beneficie,3.0,1.0,16680.0,162873.0,1.79856,0.0614,29.29371,0.03414,4.0,179553.0,0.22278,joaoamoedonovo
beneficiários,1.0,3.0,16680.0,162873.0,0.59952,0.18419,3.25486,0.30723,4.0,179553.0,0.22278,joaoamoedonovo
benefícios,15.0,31.0,16680.0,162873.0,8.99281,1.90332,4.72479,0.21165,46.0,179553.0,2.56192,joaoamoedonovo
bens,1.0,5.0,16680.0,162873.0,0.59952,0.30699,1.95291,0.51206,6.0,179553.0,0.33416,joaoamoedonovo
benéficos,1.0,1.0,16680.0,162873.0,0.59952,0.0614,9.76457,0.10241,2.0,179553.0,0.11139,joaoamoedonovo
bh,1.0,11.0,16680.0,162873.0,0.59952,0.67537,0.88769,1.12652,12.0,179553.0,0.66833,joaoamoedonovo
bi,2.0,24.0,16680.0,162873.0,1.19904,1.47354,0.81371,1.22893,26.0,179553.0,1.44804,joaoamoedonovo
bicicleta,1.0,1.0,16680.0,162873.0,0.59952,0.0614,9.76457,0.10241,2.0,179553.0,0.11139,joaoamoedonovo
bilhão,1.0,22.0,16680.0,162873.0,0.59952,1.35075,0.44384,2.25304,23.0,179553.0,1.28096,joaoamoedonovo
bilhões,20.0,100.0,16680.0,162873.0,11.99041,6.13975,1.95291,0.51206,120.0,179553.0,6.68326,joaoamoedonovo
bilionário,1.0,4.0,16680.0,162873.0,0.59952,0.24559,2.44114,0.40964,5.0,179553.0,0.27847,joaoamoedonovo
bilionários,1.0,4.0,16680.0,162873.0,0.59952,0.24559,2.44114,0.40964,5.0,179553.0,0.27847,joaoamoedonovo
bitcoin,1.0,2.0,16680.0,162873.0,0.59952,0.1228,4.88228,0.20482,3.0,179553.0,0.16708,joaoamoedonovo
bloco,1.0,8.0,16680.0,162873.0,0.59952,0.49118,1.22057,0.81929,9.0,179553.0,0.50124,joaoamoedonovo
bndes,5.0,31.0,16680.0,162873.0,2.9976,1.90332,1.57493,0.63495,36.0,179553.0,2.00498,joaoamoedonovo
boa,14.0,204.0,16680.0,162873.0,8.39329,12.5251,0.67012,1.49228,218.0,179553.0,12.14126,joaoamoedonovo
boas,4.0,50.0,16680.0,162873.0,2.39808,3.06988,0.78117,1.28014,54.0,179553.0,3.00747,joaoamoedonovo
boas-vindas,1.0,5.0,16680.0,162873.0,0.59952,0.30699,1.95291,0.51206,6.0,179553.0,0.33416,joaoamoedonovo
boletim,1.0,2.0,16680.0,162873.0,0.59952,0.1228,4.88228,0.20482,3.0,179553.0,0.16708,joaoamoedonovo
bolsa,5.0,40.0,16680.0,162873.0,2.9976,2.4559,1.22057,0.81929,45.0,179553.0,2.50622,joaoamoedonovo
bolso,11.0,10.0,16680.0,162873.0,6.59472,0.61398,10.74103,0.0931,21.0,179553.0,1.16957,joaoamoedonovo
bolsonaro,1.0,135.0,16680.0,162873.0,0.59952,8.28867,0.07233,13.8255,136.0,179553.0,7.57437,joaoamoedonovo
bolívia,1.0,16.0,16680.0,162873.0,0.59952,0.98236,0.61029,1.63858,17.0,179553.0,0.9468,joaoamoedonovo
