word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
amém,1.0,1.0,39271.0,140282.0,0.25464,0.07128,3.57215,0.27994,2.0,179553.0,0.11139,alvarodias_
américa,1.0,64.0,39271.0,140282.0,0.25464,4.56224,0.05581,17.91637,65.0,179553.0,3.6201,alvarodias_
ana,3.0,15.0,39271.0,140282.0,0.76392,1.06927,0.71443,1.39972,18.0,179553.0,1.00249,alvarodias_
analisa,2.0,2.0,39271.0,140282.0,0.50928,0.14257,3.57215,0.27994,4.0,179553.0,0.22278,alvarodias_
analisado,2.0,1.0,39271.0,140282.0,0.50928,0.07128,7.1443,0.13997,3.0,179553.0,0.16708,alvarodias_
analisados,1.0,1.0,39271.0,140282.0,0.25464,0.07128,3.57215,0.27994,2.0,179553.0,0.11139,alvarodias_
analisar,5.0,8.0,39271.0,140282.0,1.2732,0.57028,2.2326,0.44791,13.0,179553.0,0.72402,alvarodias_
analise,1.0,1.0,39271.0,140282.0,0.25464,0.07128,3.57215,0.27994,2.0,179553.0,0.11139,alvarodias_
analisou,1.0,1.0,39271.0,140282.0,0.25464,0.07128,3.57215,0.27994,2.0,179553.0,0.11139,alvarodias_
analistas,2.0,2.0,39271.0,140282.0,0.50928,0.14257,3.57215,0.27994,4.0,179553.0,0.22278,alvarodias_
anda,1.0,4.0,39271.0,140282.0,0.25464,0.28514,0.89304,1.11977,5.0,179553.0,0.27847,alvarodias_
andamento,1.0,3.0,39271.0,140282.0,0.25464,0.21385,1.19072,0.83983,4.0,179553.0,0.22278,alvarodias_
andar,6.0,32.0,39271.0,140282.0,1.52784,2.28112,0.66978,1.49303,38.0,179553.0,2.11637,alvarodias_
andava,1.0,1.0,39271.0,140282.0,0.25464,0.07128,3.57215,0.27994,2.0,179553.0,0.11139,alvarodias_
anderson,1.0,17.0,39271.0,140282.0,0.25464,1.21184,0.21013,4.75904,18.0,179553.0,1.00249,alvarodias_
andreia,1.0,2.0,39271.0,140282.0,0.25464,0.14257,1.78608,0.55989,3.0,179553.0,0.16708,alvarodias_
andré,3.0,13.0,39271.0,140282.0,0.76392,0.9267,0.82434,1.21309,16.0,179553.0,0.8911,alvarodias_
anfip,1.0,1.0,39271.0,140282.0,0.25464,0.07128,3.57215,0.27994,2.0,179553.0,0.11139,alvarodias_
angelo,1.0,1.0,39271.0,140282.0,0.25464,0.07128,3.57215,0.27994,2.0,179553.0,0.11139,alvarodias_
