id,datetime,created_at,text,file,twitter_handle,name
982411284892274688,2018-04-07 00:14:37,07-04-2018 00:14:37,Publiquei comunicado em minha página no Facebook(Joaquim Barbosa Gomes),../data/bases-completas/joaquimboficial.csv,joaquimboficial,Joaquim Barbosa
